0 	 -4.00000000 	 -6.00000000 
1 	 -4.00000000 	 -4.00000000 
2 	 -8.00000000 	 0.00000000 
3 	 -4.00000000 	 4.00000000 
4 	 0.00000000 	 0.00000000 
5 	 -8.00000000 	 4.00000000 
6 	 -8.00000000 	 10.00000000 
7 	 -8.00000000 	 4.00000000 
8 	 -12.00000000 	 -8.00000000 
9 	 -12.00000000 	 -10.00000000 
10 	 -8.00000000 	 -8.00000000 
11 	 -16.00000000 	 -10.00000000 
12 	 -24.00000000 	 -14.00000000 
13 	 -16.00000000 	 -10.00000000 
14 	 -8.00000000 	 -8.00000000 
15 	 0.00000000 	 -6.00000000 
16 	 -8.00000000 	 -8.00000000 
17 	 -16.00000000 	 -12.00000000 
18 	 -32.00000000 	 -16.00000000 
19 	 -32.00000000 	 -16.00000000 
