0 	 -12.00000000 	 8.00000000 
1 	 -24.00000000 	 14.00000000 
2 	 -12.00000000 	 10.00000000 
3 	 -20.00000000 	 12.00000000 
4 	 -12.00000000 	 8.00000000 
5 	 -16.00000000 	 10.00000000 
6 	 -8.00000000 	 0.00000000 
7 	 -8.00000000 	 -8.00000000 
8 	 -4.00000000 	 2.00000000 
9 	 -8.00000000 	 -8.00000000 
10 	 -24.00000000 	 -14.00000000 
11 	 -16.00000000 	 -10.00000000 
12 	 -16.00000000 	 -12.00000000 
13 	 0.00000000 	 -4.00000000 
14 	 -4.00000000 	 -4.00000000 
15 	 -12.00000000 	 6.00000000 
16 	 -8.00000000 	 -2.00000000 
17 	 -12.00000000 	 6.00000000 
18 	 -20.00000000 	 12.00000000 
19 	 -16.00000000 	 12.00000000 
