0 	 -112.00000000 	 -6.00000000 
1 	 -136.00000000 	 -10.00000000 
2 	 -144.00000000 	 -8.00000000 
3 	 -144.00000000 	 -12.00000000 
4 	 -160.00000000 	 -24.00000000 
5 	 -144.00000000 	 -18.00000000 
6 	 -120.00000000 	 -20.00000000 
7 	 -152.00000000 	 -26.00000000 
8 	 -128.00000000 	 -24.00000000 
9 	 -128.00000000 	 -26.00000000 
10 	 -104.00000000 	 -24.00000000 
11 	 -120.00000000 	 -30.00000000 
12 	 -160.00000000 	 -26.00000000 
13 	 -152.00000000 	 -22.00000000 
14 	 -128.00000000 	 -16.00000000 
15 	 -152.00000000 	 0.00000000 
16 	 -96.00000000 	 -6.00000000 
17 	 -120.00000000 	 6.00000000 
18 	 -136.00000000 	 -4.00000000 
19 	 -80.00000000 	 -10.00000000 
