0 	 -12.00000000 	 8.00000000 
1 	 0.00000000 	 4.00000000 
2 	 -16.00000000 	 10.00000000 
3 	 -16.00000000 	 12.00000000 
4 	 -8.00000000 	 6.00000000 
5 	 -16.00000000 	 10.00000000 
6 	 -4.00000000 	 8.00000000 
7 	 0.00000000 	 0.00000000 
8 	 -12.00000000 	 -2.00000000 
9 	 -4.00000000 	 -4.00000000 
10 	 -8.00000000 	 -8.00000000 
11 	 -8.00000000 	 -8.00000000 
12 	 0.00000000 	 -4.00000000 
13 	 0.00000000 	 -2.00000000 
14 	 4.00000000 	 -4.00000000 
15 	 -16.00000000 	 -12.00000000 
16 	 -20.00000000 	 -12.00000000 
17 	 -16.00000000 	 -12.00000000 
18 	 -16.00000000 	 -12.00000000 
19 	 -4.00000000 	 -6.00000000 
