0 	 -96.00000000 	 24.00000000 
1 	 -88.00000000 	 10.00000000 
2 	 -120.00000000 	 12.00000000 
3 	 -136.00000000 	 14.00000000 
4 	 -96.00000000 	 8.00000000 
5 	 -104.00000000 	 -16.00000000 
6 	 -72.00000000 	 -22.00000000 
7 	 -136.00000000 	 -42.00000000 
8 	 -176.00000000 	 -48.00000000 
9 	 -192.00000000 	 -54.00000000 
10 	 -144.00000000 	 -44.00000000 
11 	 -136.00000000 	 -42.00000000 
12 	 -168.00000000 	 -52.00000000 
13 	 -208.00000000 	 -56.00000000 
14 	 -200.00000000 	 -56.00000000 
15 	 -200.00000000 	 -52.00000000 
16 	 -168.00000000 	 -48.00000000 
17 	 -200.00000000 	 -56.00000000 
18 	 -208.00000000 	 -52.00000000 
19 	 -176.00000000 	 -52.00000000 
