0 	 -24.00000000 	 14.00000000 
1 	 -16.00000000 	 12.00000000 
2 	 -16.00000000 	 10.00000000 
3 	 -20.00000000 	 12.00000000 
4 	 -16.00000000 	 12.00000000 
5 	 -12.00000000 	 8.00000000 
6 	 -8.00000000 	 6.00000000 
7 	 -8.00000000 	 0.00000000 
8 	 -4.00000000 	 0.00000000 
9 	 -12.00000000 	 8.00000000 
10 	 -12.00000000 	 -4.00000000 
11 	 -8.00000000 	 -6.00000000 
12 	 -12.00000000 	 -10.00000000 
13 	 -16.00000000 	 -8.00000000 
14 	 -12.00000000 	 -6.00000000 
15 	 -8.00000000 	 6.00000000 
16 	 -16.00000000 	 10.00000000 
17 	 -24.00000000 	 14.00000000 
18 	 -32.00000000 	 16.00000000 
19 	 -32.00000000 	 16.00000000 
