0 	 -64.00000000 	 4.00000000 
1 	 -40.00000000 	 2.00000000 
2 	 -80.00000000 	 14.00000000 
3 	 -72.00000000 	 22.00000000 
4 	 -40.00000000 	 4.00000000 
5 	 -40.00000000 	 16.00000000 
6 	 -56.00000000 	 10.00000000 
7 	 -24.00000000 	 2.00000000 
8 	 -72.00000000 	 -4.00000000 
9 	 -56.00000000 	 -2.00000000 
10 	 -48.00000000 	 -18.00000000 
11 	 -56.00000000 	 -10.00000000 
12 	 -56.00000000 	 -10.00000000 
13 	 -16.00000000 	 -8.00000000 
14 	 -40.00000000 	 -4.00000000 
15 	 -40.00000000 	 -8.00000000 
16 	 -56.00000000 	 2.00000000 
17 	 -64.00000000 	 -6.00000000 
18 	 -56.00000000 	 -16.00000000 
19 	 -80.00000000 	 6.00000000 
