0 	 -240.00000000 	 -62.00000000 
1 	 -224.00000000 	 -60.00000000 
2 	 -240.00000000 	 -62.00000000 
3 	 -240.00000000 	 -62.00000000 
4 	 -240.00000000 	 -62.00000000 
5 	 -240.00000000 	 -62.00000000 
6 	 -240.00000000 	 -62.00000000 
7 	 -240.00000000 	 -62.00000000 
8 	 -256.00000000 	 -64.00000000 
9 	 -240.00000000 	 -62.00000000 
10 	 -240.00000000 	 -62.00000000 
11 	 -256.00000000 	 -64.00000000 
12 	 -240.00000000 	 -62.00000000 
13 	 -224.00000000 	 -60.00000000 
14 	 -240.00000000 	 -62.00000000 
15 	 -200.00000000 	 -52.00000000 
16 	 -216.00000000 	 -58.00000000 
17 	 -224.00000000 	 -58.00000000 
18 	 -240.00000000 	 -62.00000000 
19 	 -216.00000000 	 -58.00000000 
